Median Age,Population,Household Income,Per Capita Income,Name,Zip_Codes
44.6,8393.0,140000.0,75885.0,ZCTA5 02025,2025
43.3,25362.0,89451.0,47960.0,ZCTA5 02026,2026
44.7,5922.0,204018.0,106077.0,ZCTA5 02030,2030
42.9,4410.0,120250.0,56421.0,ZCTA5 02032,2032
42.3,17448.0,98199.0,46064.0,ZCTA5 02035,2035
40.0,32843.0,111935.0,48712.0,ZCTA5 02038,2038
45.6,23047.0,125144.0,69709.0,ZCTA5 02043,2043
52.8,10402.0,80584.0,48740.0,ZCTA5 02045,2045
65.2,65.0,26953.0,25118.0,ZCTA5 02047,2047
38.4,23678.0,111141.0,48061.0,ZCTA5 02048,2048
45.1,26032.0,92610.0,41767.0,ZCTA5 02050,2050
42.7,12610.0,153847.0,69495.0,ZCTA5 02052,2052
41.2,13162.0,115432.0,50672.0,ZCTA5 02053,2053
45.3,8144.0,100230.0,45768.0,ZCTA5 02054,2054
43.7,11388.0,139137.0,45338.0,ZCTA5 02056,2056
43.3,10897.0,128563.0,58318.0,ZCTA5 02061,2061
40.6,29121.0,87516.0,43258.0,ZCTA5 02062,2062
47.1,18042.0,114766.0,54496.0,ZCTA5 02066,2066
43.1,18148.0,133229.0,63698.0,ZCTA5 02067,2067
39.9,1572.0,115333.0,33053.0,ZCTA5 02071,2071
43.5,28338.0,78343.0,35777.0,ZCTA5 02072,2072
43.0,19358.0,105420.0,48885.0,ZCTA5 02081,2081
45.0,15612.0,146042.0,66944.0,ZCTA5 02090,2090
43.2,11597.0,107444.0,48677.0,ZCTA5 02093,2093
34.0,4211.0,126224.0,88470.0,ZCTA5 02108,2108
32.6,4051.0,129716.0,100108.0,ZCTA5 02109,2109
54.3,2270.0,108438.0,152610.0,ZCTA5 02110,2110
33.0,7452.0,39329.0,50468.0,ZCTA5 02111,2111
29.9,7464.0,91212.0,72080.0,ZCTA5 02113,2113
32.1,13247.0,89452.0,77703.0,ZCTA5 02114,2114
22.0,29244.0,38759.0,25235.0,ZCTA5 02115,2115
34.6,23215.0,103422.0,96844.0,ZCTA5 02116,2116
33.5,27325.0,70575.0,61139.0,ZCTA5 02118,2118
33.9,28152.0,30663.0,21557.0,ZCTA5 02119,2119
24.1,15719.0,32243.0,18566.0,ZCTA5 02120,2120
32.8,28479.0,27964.0,18322.0,ZCTA5 02121,2121
34.0,24643.0,56024.0,27196.0,ZCTA5 02122,2122
33.9,55074.0,50227.0,26379.0,ZCTA5 02124,2124
32.4,35254.0,53382.0,28904.0,ZCTA5 02125,2125
37.1,29141.0,50039.0,24797.0,ZCTA5 02126,2126
31.2,37257.0,91597.0,55042.0,ZCTA5 02127,2127
33.8,46655.0,52154.0,26569.0,ZCTA5 02128,2128
35.3,18901.0,103834.0,69219.0,ZCTA5 02129,2129
34.8,39435.0,84847.0,47422.0,ZCTA5 02130,2130
37.8,32819.0,72127.0,36857.0,ZCTA5 02131,2131
44.4,28505.0,93343.0,46494.0,ZCTA5 02132,2132
27.0,18057.0,49938.0,33179.0,ZCTA5 02134,2134
29.6,42644.0,61566.0,37923.0,ZCTA5 02135,2135
39.1,33084.0,64877.0,29746.0,ZCTA5 02136,2136
28.2,37668.0,87671.0,53368.0,ZCTA5 02138,2138
29.7,36979.0,91250.0,48538.0,ZCTA5 02139,2139
34.3,19737.0,91596.0,57320.0,ZCTA5 02140,2140
32.2,13664.0,77261.0,47278.0,ZCTA5 02141,2141
31.7,2929.0,120729.0,86820.0,ZCTA5 02142,2142
31.5,26773.0,90285.0,46469.0,ZCTA5 02143,2143
31.3,24682.0,102033.0,55466.0,ZCTA5 02144,2144
33.9,26430.0,68553.0,34795.0,ZCTA5 02145,2145
35.3,61375.0,62283.0,29766.0,ZCTA5 02148,2148
35.2,44993.0,57143.0,25570.0,ZCTA5 02149,2149
33.2,39263.0,51875.0,23338.0,ZCTA5 02150,2150
39.0,53873.0,53771.0,27569.0,ZCTA5 02151,2151
43.8,18391.0,69928.0,39839.0,ZCTA5 02152,2152
34.7,59779.0,86459.0,42073.0,ZCTA5 02155,2155
27.5,2569.0,64000.0,34560.0,ZCTA5 02163,2163
38.3,56541.0,67028.0,37060.0,ZCTA5 02169,2169
40.2,19434.0,82159.0,38927.0,ZCTA5 02170,2170
41.9,17849.0,78839.0,43287.0,ZCTA5 02171,2171
40.5,28132.0,93434.0,49159.0,ZCTA5 02176,2176
44.4,21967.0,90320.0,44920.0,ZCTA5 02180,2180
41.9,37082.0,88993.0,40501.0,ZCTA5 02184,2184
38.7,27527.0,126000.0,52958.0,ZCTA5 02186,2186
39.2,15301.0,81040.0,40154.0,ZCTA5 02188,2188
41.7,15146.0,58674.0,34349.0,ZCTA5 02189,2189
42.0,17415.0,85053.0,41548.0,ZCTA5 02190,2190
47.2,8028.0,73948.0,39691.0,ZCTA5 02191,2191
44.1,1177.0,82238.0,104360.0,ZCTA5 02199,2199
-666666666.0,27.0,-666666666.0,,ZCTA5 02203,2203
36.4,2609.0,170152.0,128703.0,ZCTA5 02210,2210
21.5,25023.0,43403.0,25710.0,ZCTA5 02215,2215
35.1,61320.0,47724.0,23384.0,ZCTA5 02301,2301
36.6,33841.0,63718.0,25897.0,ZCTA5 02302,2302
43.6,4468.0,69709.0,32011.0,ZCTA5 02322,2322
35.0,27434.0,88640.0,34692.0,ZCTA5 02324,2324
47.2,11617.0,73904.0,34361.0,ZCTA5 02330,2330
45.5,15572.0,123613.0,55225.0,ZCTA5 02332,2332
39.8,14301.0,86568.0,35012.0,ZCTA5 02333,2333
42.5,7739.0,77993.0,33773.0,ZCTA5 02338,2338
42.4,14328.0,111311.0,49009.0,ZCTA5 02339,2339
44.7,10560.0,96389.0,38591.0,ZCTA5 02341,2341
46.1,10753.0,67589.0,34198.0,ZCTA5 02343,2343
44.0,24166.0,79811.0,36186.0,ZCTA5 02346,2346
45.0,11292.0,97990.0,41947.0,ZCTA5 02347,2347
40.5,16275.0,91643.0,39503.0,ZCTA5 02351,2351
41.3,12885.0,113783.0,48268.0,ZCTA5 02356,2356
19.9,1178.0,-666666666.0,6728.0,ZCTA5 02357,2357
42.5,18230.0,101447.0,40887.0,ZCTA5 02359,2359
45.5,58500.0,83746.0,41368.0,ZCTA5 02360,2360
43.4,13210.0,89796.0,37695.0,ZCTA5 02364,2364
43.1,195.0,-666666666.0,1309.0,ZCTA5 02366,2366
44.5,2912.0,87438.0,39378.0,ZCTA5 02367,2367
41.7,33980.0,70163.0,32247.0,ZCTA5 02368,2368
41.2,17849.0,77573.0,35556.0,ZCTA5 02370,2370
42.6,9938.0,94457.0,41819.0,ZCTA5 02375,2375
44.1,7117.0,85368.0,35499.0,ZCTA5 02379,2379
38.9,14864.0,79705.0,35036.0,ZCTA5 02382,2382
45.5,14579.0,168065.0,74349.0,ZCTA5 02420,2420
44.7,18760.0,158554.0,74487.0,ZCTA5 02421,2421
36.0,20774.0,111642.0,67261.0,ZCTA5 02445,2445
32.7,30113.0,102342.0,61720.0,ZCTA5 02446,2446
38.3,18646.0,94886.0,45244.0,ZCTA5 02451,2451
33.3,15470.0,87055.0,37103.0,ZCTA5 02452,2452
32.2,28696.0,73042.0,36637.0,ZCTA5 02453,2453
20.2,1680.0,-666666666.0,3585.0,ZCTA5 02457,2457
42.1,12465.0,103978.0,66281.0,ZCTA5 02458,2458
42.8,19473.0,169963.0,78776.0,ZCTA5 02459,2459
40.0,9911.0,118148.0,61840.0,ZCTA5 02460,2460
43.5,7214.0,159517.0,72223.0,ZCTA5 02461,2461
51.6,1520.0,104375.0,67438.0,ZCTA5 02462,2462
43.3,3155.0,102946.0,50881.0,ZCTA5 02464,2464
43.2,12112.0,137438.0,72185.0,ZCTA5 02465,2465
36.9,8568.0,115345.0,50357.0,ZCTA5 02466,2466
23.5,22105.0,119964.0,53414.0,ZCTA5 02467,2467
47.0,5568.0,212394.0,96955.0,ZCTA5 02468,2468
38.4,34715.0,92959.0,50078.0,ZCTA5 02472,2472
39.6,28028.0,104583.0,53978.0,ZCTA5 02474,2474
44.6,16964.0,101713.0,56965.0,ZCTA5 02476,2476
41.6,25940.0,118342.0,61082.0,ZCTA5 02478,2478
36.2,16309.0,187819.0,86459.0,ZCTA5 02481,2481
43.5,11015.0,160644.0,81866.0,ZCTA5 02482,2482
44.6,20128.0,147375.0,75482.0,ZCTA5 02492,2492
44.4,12027.0,196651.0,98310.0,ZCTA5 02493,2493
41.5,10301.0,126866.0,61665.0,ZCTA5 02494,2494
47.6,13337.0,75502.0,39687.0,ZCTA5 02532,2532
45.9,815.0,88844.0,35629.0,ZCTA5 02534,2534
41.5,1757.0,79792.0,43101.0,ZCTA5 02535,2535
48.6,19191.0,67880.0,37537.0,ZCTA5 02536,2536
45.7,6572.0,95966.0,44247.0,ZCTA5 02537,2537
42.1,3571.0,67993.0,29027.0,ZCTA5 02538,2538
46.6,4292.0,75404.0,49510.0,ZCTA5 02539,2539
58.9,8294.0,70758.0,47140.0,ZCTA5 02540,2540
26.1,881.0,48750.0,19225.0,ZCTA5 02542,2542
55.7,909.0,92188.0,90910.0,ZCTA5 02543,2543
-666666666.0,35.0,-666666666.0,,ZCTA5 02553,2553
39.4,10590.0,92327.0,48252.0,ZCTA5 02554,2554
63.7,2869.0,83659.0,55545.0,ZCTA5 02556,2556
43.0,4675.0,66091.0,39578.0,ZCTA5 02557,2557
47.5,749.0,33679.0,37577.0,ZCTA5 02558,2558
53.5,4028.0,71741.0,42840.0,ZCTA5 02559,2559
48.2,325.0,-666666666.0,26015.0,ZCTA5 02561,2561
46.3,3008.0,86310.0,45811.0,ZCTA5 02562,2562
51.5,9501.0,84087.0,43441.0,ZCTA5 02563,2563
48.4,312.0,-666666666.0,36779.0,ZCTA5 02564,2564
42.6,4100.0,48869.0,37472.0,ZCTA5 02568,2568
43.6,10940.0,59449.0,30920.0,ZCTA5 02571,2571
57.3,2417.0,92188.0,46615.0,ZCTA5 02575,2575
45.2,4873.0,84497.0,38518.0,ZCTA5 02576,2576
-666666666.0,10.0,-666666666.0,,ZCTA5 02584,2584
39.3,15063.0,46821.0,25577.0,ZCTA5 02601,2601
48.5,2277.0,106299.0,57700.0,ZCTA5 02630,2630
55.6,9736.0,69606.0,43836.0,ZCTA5 02631,2631
50.4,9923.0,80072.0,40368.0,ZCTA5 02632,2632
59.7,4055.0,76793.0,62405.0,ZCTA5 02633,2633
53.7,3301.0,62021.0,48393.0,ZCTA5 02635,2635
52.6,141.0,142692.0,76937.0,ZCTA5 02637,2637
66.8,3011.0,70850.0,46941.0,ZCTA5 02638,2638
49.4,2949.0,44787.0,32823.0,ZCTA5 02639,2639
74.0,191.0,-666666666.0,83958.0,ZCTA5 02641,2641
59.1,4908.0,62143.0,39357.0,ZCTA5 02642,2642
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 02643,2643
41.7,4393.0,92286.0,33850.0,ZCTA5 02644,2644
52.6,9516.0,78077.0,43233.0,ZCTA5 02645,2645
62.5,1806.0,62933.0,37003.0,ZCTA5 02646,2646
66.9,121.0,-666666666.0,65467.0,ZCTA5 02647,2647
49.7,6589.0,82406.0,37785.0,ZCTA5 02648,2648
52.4,14054.0,73841.0,41440.0,ZCTA5 02649,2649
64.2,906.0,77991.0,38016.0,ZCTA5 02650,2650
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 02651,2651
54.8,942.0,60250.0,33112.0,ZCTA5 02652,2652
60.4,5905.0,61506.0,41184.0,ZCTA5 02653,2653
56.7,3257.0,75000.0,65047.0,ZCTA5 02655,2655
54.9,2952.0,47500.0,42402.0,ZCTA5 02657,2657
54.7,1030.0,57540.0,42638.0,ZCTA5 02659,2659
56.7,6657.0,54924.0,37433.0,ZCTA5 02660,2660
72.5,96.0,61875.0,43583.0,ZCTA5 02663,2663
52.4,9226.0,56242.0,33321.0,ZCTA5 02664,2664
64.0,638.0,63306.0,34001.0,ZCTA5 02666,2666
57.4,3075.0,57667.0,35707.0,ZCTA5 02667,2667
53.6,2807.0,94250.0,49540.0,ZCTA5 02668,2668
46.2,158.0,89737.0,39332.0,ZCTA5 02669,2669
59.3,1158.0,63675.0,55973.0,ZCTA5 02670,2670
66.6,889.0,60000.0,38013.0,ZCTA5 02671,2671
48.0,368.0,-666666666.0,55492.0,ZCTA5 02672,2672
48.7,8397.0,70736.0,36215.0,ZCTA5 02673,2673
60.5,6314.0,68638.0,43051.0,ZCTA5 02675,2675
46.4,4472.0,94773.0,37897.0,ZCTA5 02702,2702
40.3,44326.0,70136.0,33965.0,ZCTA5 02703,2703
65.1,25.0,-666666666.0,77560.0,ZCTA5 02713,2713
40.4,3703.0,98112.0,39143.0,ZCTA5 02715,2715
44.2,4703.0,81123.0,35330.0,ZCTA5 02717,2717
44.0,6295.0,93034.0,41172.0,ZCTA5 02718,2718
46.7,16027.0,62090.0,33268.0,ZCTA5 02719,2719
39.8,31126.0,47992.0,26180.0,ZCTA5 02720,2720
38.3,25985.0,33383.0,20156.0,ZCTA5 02721,2721
39.1,14236.0,37617.0,24087.0,ZCTA5 02723,2723
40.4,17391.0,37932.0,23497.0,ZCTA5 02724,2724
52.7,2453.0,70183.0,30103.0,ZCTA5 02725,2725
46.4,15804.0,75154.0,34028.0,ZCTA5 02726,2726
51.2,5065.0,76576.0,51781.0,ZCTA5 02738,2738
49.5,6245.0,85870.0,53412.0,ZCTA5 02739,2739
37.4,43686.0,37784.0,24027.0,ZCTA5 02740,2740
45.6,10443.0,69402.0,32422.0,ZCTA5 02743,2743
34.9,11184.0,33125.0,21193.0,ZCTA5 02744,2744
43.0,24294.0,56277.0,28763.0,ZCTA5 02745,2745
32.7,15637.0,32554.0,17671.0,ZCTA5 02746,2746
35.1,23568.0,75891.0,28292.0,ZCTA5 02747,2747
51.5,11316.0,70828.0,46974.0,ZCTA5 02748,2748
39.8,27100.0,85864.0,39817.0,ZCTA5 02760,2760
43.1,9000.0,93889.0,39956.0,ZCTA5 02762,2762
33.2,1933.0,106118.0,42497.0,ZCTA5 02763,2763
45.5,3872.0,82130.0,34990.0,ZCTA5 02764,2764
41.1,19515.0,102869.0,39251.0,ZCTA5 02766,2766
40.0,14018.0,93125.0,37523.0,ZCTA5 02767,2767
43.8,11990.0,96098.0,41468.0,ZCTA5 02769,2769
46.5,5199.0,102227.0,43564.0,ZCTA5 02770,2770
45.3,14957.0,86014.0,42254.0,ZCTA5 02771,2771
46.5,16204.0,81469.0,35286.0,ZCTA5 02777,2777
42.7,6630.0,89597.0,38122.0,ZCTA5 02779,2779
39.7,50358.0,53201.0,28371.0,ZCTA5 02780,2780
46.7,15832.0,80569.0,38194.0,ZCTA5 02790,2790
65.8,279.0,74009.0,45115.0,ZCTA5 02791,2791
26.7,903.0,51582.0,29063.0,ZCTA5 02802,2802
51.9,2076.0,92961.0,39302.0,ZCTA5 02804,2804
46.0,16218.0,117408.0,59392.0,ZCTA5 02806,2806
55.3,830.0,76174.0,44400.0,ZCTA5 02807,2807
37.8,2540.0,76848.0,28184.0,ZCTA5 02808,2808
41.9,22318.0,65890.0,33102.0,ZCTA5 02809,2809
43.3,1348.0,123047.0,41528.0,ZCTA5 02812,2812
47.9,7762.0,72648.0,37262.0,ZCTA5 02813,2813
45.3,7616.0,93468.0,36467.0,ZCTA5 02814,2814
42.2,195.0,214205.0,74355.0,ZCTA5 02815,2815
43.8,32664.0,67115.0,34417.0,ZCTA5 02816,2816
44.8,6084.0,102616.0,39446.0,ZCTA5 02817,2817
45.6,18348.0,97800.0,57183.0,ZCTA5 02818,2818
46.4,6424.0,80893.0,40182.0,ZCTA5 02822,2822
50.0,5391.0,79870.0,39140.0,ZCTA5 02825,2825
51.3,773.0,70760.0,36766.0,ZCTA5 02826,2826
51.7,2047.0,87500.0,37904.0,ZCTA5 02827,2827
49.7,7683.0,79103.0,40544.0,ZCTA5 02828,2828
43.0,5649.0,67589.0,35617.0,ZCTA5 02830,2830
44.8,3260.0,91346.0,42108.0,ZCTA5 02831,2831
45.5,4708.0,85324.0,40246.0,ZCTA5 02832,2832
52.7,900.0,84770.0,37158.0,ZCTA5 02833,2833
50.8,5505.0,105201.0,59510.0,ZCTA5 02835,2835
48.6,135.0,-666666666.0,37944.0,ZCTA5 02836,2836
53.9,3521.0,69620.0,48055.0,ZCTA5 02837,2837
38.9,3904.0,60278.0,35870.0,ZCTA5 02838,2838
48.4,1782.0,49958.0,26104.0,ZCTA5 02839,2839
37.5,23267.0,65317.0,41475.0,ZCTA5 02840,2840
26.7,1499.0,-666666666.0,45605.0,ZCTA5 02841,2841
42.9,16079.0,65851.0,36678.0,ZCTA5 02842,2842
45.7,22129.0,83320.0,41377.0,ZCTA5 02852,2852
48.3,9044.0,82621.0,42434.0,ZCTA5 02857,2857
47.1,733.0,-666666666.0,31610.0,ZCTA5 02858,2858
44.6,7426.0,76146.0,29496.0,ZCTA5 02859,2859
33.6,46958.0,40455.0,21704.0,ZCTA5 02860,2860
40.3,25163.0,55683.0,27972.0,ZCTA5 02861,2861
29.1,19395.0,30794.0,14842.0,ZCTA5 02863,2863
44.5,34452.0,81810.0,41483.0,ZCTA5 02864,2864
42.9,16784.0,77817.0,40486.0,ZCTA5 02865,2865
47.3,17165.0,91892.0,49553.0,ZCTA5 02871,2871
52.3,298.0,-666666666.0,39780.0,ZCTA5 02872,2872
59.0,215.0,73991.0,55134.0,ZCTA5 02873,2873
42.4,6245.0,133655.0,54499.0,ZCTA5 02874,2874
43.6,611.0,100673.0,38191.0,ZCTA5 02875,2875
27.0,180.0,21667.0,10322.0,ZCTA5 02876,2876
50.2,15870.0,75716.0,40680.0,ZCTA5 02878,2878
47.2,20736.0,79537.0,40936.0,ZCTA5 02879,2879
19.7,7842.0,80208.0,16705.0,ZCTA5 02881,2881
44.4,13654.0,65385.0,45020.0,ZCTA5 02882,2882
45.2,10492.0,55689.0,35725.0,ZCTA5 02885,2885
45.5,28695.0,70196.0,37763.0,ZCTA5 02886,2886
43.8,19328.0,67579.0,37281.0,ZCTA5 02888,2888
44.0,27461.0,70955.0,33958.0,ZCTA5 02889,2889
46.9,21031.0,62743.0,38456.0,ZCTA5 02891,2891
46.6,4977.0,94176.0,41933.0,ZCTA5 02892,2892
38.9,29260.0,51740.0,29465.0,ZCTA5 02893,2893
42.1,586.0,81417.0,31851.0,ZCTA5 02894,2894
37.8,41508.0,38340.0,22747.0,ZCTA5 02895,2895
47.7,12121.0,81987.0,39972.0,ZCTA5 02896,2896
47.2,1441.0,82996.0,34598.0,ZCTA5 02898,2898
28.9,10890.0,30711.0,33478.0,ZCTA5 02903,2903
39.6,30702.0,41054.0,26703.0,ZCTA5 02904,2904
32.2,25497.0,41050.0,22312.0,ZCTA5 02905,2905
30.4,28745.0,77411.0,49733.0,ZCTA5 02906,2906
30.6,29006.0,35512.0,16583.0,ZCTA5 02907,2907
30.0,37309.0,45042.0,21720.0,ZCTA5 02908,2908
30.3,41524.0,33661.0,17781.0,ZCTA5 02909,2909
37.5,21607.0,62941.0,27500.0,ZCTA5 02910,2910
39.0,15812.0,57019.0,31156.0,ZCTA5 02911,2911
20.1,1362.0,-666666666.0,3735.0,ZCTA5 02912,2912
40.6,21533.0,47985.0,27124.0,ZCTA5 02914,2914
45.3,16778.0,59301.0,31552.0,ZCTA5 02915,2915
42.9,8991.0,70184.0,37658.0,ZCTA5 02916,2916
39.6,13956.0,83010.0,34329.0,ZCTA5 02917,2917
45.5,29159.0,60574.0,33113.0,ZCTA5 02919,2919
42.2,37153.0,53159.0,28856.0,ZCTA5 02920,2920
41.5,12885.0,103838.0,42979.0,ZCTA5 02921,2921
45.7,11412.0,125445.0,54818.0,ZCTA5 03031,3031
44.6,5293.0,114041.0,45996.0,ZCTA5 03032,3032
42.1,5190.0,127222.0,49953.0,ZCTA5 03033,3033
50.5,3974.0,95430.0,43957.0,ZCTA5 03034,3034
43.4,4935.0,122083.0,48760.0,ZCTA5 03036,3036
44.8,4380.0,92598.0,39117.0,ZCTA5 03037,3037
40.2,33617.0,68322.0,33182.0,ZCTA5 03038,3038
40.4,6835.0,74268.0,35651.0,ZCTA5 03042,3042
49.3,1593.0,93281.0,43770.0,ZCTA5 03043,3043
46.0,4498.0,91486.0,43469.0,ZCTA5 03044,3044
42.7,13955.0,83556.0,37334.0,ZCTA5 03045,3045
43.8,2788.0,102375.0,45238.0,ZCTA5 03046,3046
46.9,1748.0,71429.0,32867.0,ZCTA5 03047,3047
47.6,3357.0,70529.0,34770.0,ZCTA5 03048,3048
49.1,7779.0,126379.0,62606.0,ZCTA5 03049,3049
40.7,24856.0,93181.0,40654.0,ZCTA5 03051,3051
43.1,8426.0,93351.0,39418.0,ZCTA5 03052,3052
41.8,24854.0,97604.0,42424.0,ZCTA5 03053,3053
42.5,25566.0,97400.0,42470.0,ZCTA5 03054,3054
40.9,15117.0,73557.0,34803.0,ZCTA5 03055,3055
45.1,2554.0,104327.0,43935.0,ZCTA5 03057,3057
35.1,29861.0,49469.0,26327.0,ZCTA5 03060,3060
43.9,27343.0,88967.0,43440.0,ZCTA5 03062,3062
39.6,16326.0,79116.0,38973.0,ZCTA5 03063,3063
39.0,14112.0,65988.0,34190.0,ZCTA5 03064,3064
41.4,5464.0,104754.0,40656.0,ZCTA5 03070,3070
37.5,5236.0,84477.0,36821.0,ZCTA5 03071,3071
43.5,13323.0,102577.0,40888.0,ZCTA5 03076,3076
40.7,10415.0,67303.0,31248.0,ZCTA5 03077,3077
44.3,29039.0,81202.0,40816.0,ZCTA5 03079,3079
49.7,1734.0,85139.0,41615.0,ZCTA5 03082,3082
49.6,1408.0,79821.0,35918.0,ZCTA5 03084,3084
45.2,3760.0,74198.0,39427.0,ZCTA5 03086,3086
43.0,14344.0,117468.0,54080.0,ZCTA5 03087,3087
43.8,2542.0,29943.0,38938.0,ZCTA5 03101,3101
34.8,31841.0,52677.0,27333.0,ZCTA5 03102,3102
35.0,37087.0,53778.0,24134.0,ZCTA5 03103,3103
37.8,32223.0,62251.0,34028.0,ZCTA5 03104,3104
40.9,13987.0,85952.0,36819.0,ZCTA5 03106,3106
38.8,10852.0,82075.0,37554.0,ZCTA5 03109,3109
44.1,22019.0,127945.0,56516.0,ZCTA5 03110,3110
53.6,191.0,98125.0,55352.0,ZCTA5 03215,3215
41.1,2517.0,63984.0,31725.0,ZCTA5 03216,3216
36.1,2242.0,42300.0,22047.0,ZCTA5 03217,3217
48.3,821.0,108958.0,40127.0,ZCTA5 03218,3218
44.1,7354.0,64926.0,27278.0,ZCTA5 03220,3220
47.7,2284.0,62381.0,31108.0,ZCTA5 03221,3221
44.5,5822.0,55424.0,27450.0,ZCTA5 03222,3222
54.8,3365.0,63906.0,42059.0,ZCTA5 03223,3223
49.8,2248.0,81818.0,41039.0,ZCTA5 03224,3224
40.9,3709.0,70000.0,31298.0,ZCTA5 03225,3225
53.2,1000.0,66250.0,38259.0,ZCTA5 03226,3226
56.2,1025.0,73750.0,39405.0,ZCTA5 03227,3227
48.1,5614.0,84456.0,43674.0,ZCTA5 03229,3229
44.9,1369.0,62466.0,29542.0,ZCTA5 03230,3230
44.2,266.0,84097.0,31715.0,ZCTA5 03231,3231
61.6,93.0,107143.0,76408.0,ZCTA5 03233,3233
45.9,4652.0,67008.0,38358.0,ZCTA5 03234,3234
44.4,8607.0,48429.0,24913.0,ZCTA5 03235,3235
46.1,2082.0,74460.0,31799.0,ZCTA5 03237,3237
48.2,127.0,30156.0,15589.0,ZCTA5 03238,3238
50.3,1177.0,54000.0,29810.0,ZCTA5 03240,3240
54.6,804.0,65375.0,36770.0,ZCTA5 03241,3241
31.3,4893.0,69609.0,29422.0,ZCTA5 03242,3242
52.7,946.0,73971.0,33564.0,ZCTA5 03243,3243
42.2,8039.0,69438.0,31564.0,ZCTA5 03244,3244
47.0,2147.0,68409.0,31934.0,ZCTA5 03245,3245
47.0,16237.0,52702.0,31317.0,ZCTA5 03246,3246
50.5,7111.0,73660.0,46353.0,ZCTA5 03249,3249
49.1,1283.0,50238.0,26034.0,ZCTA5 03251,3251
47.1,6273.0,68240.0,38311.0,ZCTA5 03253,3253
53.3,4101.0,75507.0,60692.0,ZCTA5 03254,3254
54.6,1899.0,89279.0,50005.0,ZCTA5 03255,3255
44.6,2303.0,75030.0,30765.0,ZCTA5 03256,3256
43.8,4711.0,73068.0,37851.0,ZCTA5 03257,3257
44.5,2623.0,80147.0,35910.0,ZCTA5 03258,3258
59.8,298.0,52250.0,37157.0,ZCTA5 03259,3259
55.6,714.0,99375.0,52171.0,ZCTA5 03260,3260
42.3,4312.0,86632.0,36540.0,ZCTA5 03261,3261
49.5,926.0,54224.0,31932.0,ZCTA5 03262,3262
39.1,4058.0,49256.0,26943.0,ZCTA5 03263,3263
23.0,7152.0,41688.0,23349.0,ZCTA5 03264,3264
49.3,2319.0,56767.0,30118.0,ZCTA5 03266,3266
49.8,1130.0,73929.0,45396.0,ZCTA5 03268,3268
48.0,2973.0,77000.0,35708.0,ZCTA5 03269,3269
46.4,354.0,89423.0,37314.0,ZCTA5 03273,3273
42.7,11452.0,71576.0,34255.0,ZCTA5 03275,3275
44.4,8291.0,59983.0,28844.0,ZCTA5 03276,3276
46.5,2882.0,76406.0,35778.0,ZCTA5 03278,3278
48.0,704.0,50833.0,25192.0,ZCTA5 03279,3279
47.8,1265.0,73333.0,41491.0,ZCTA5 03280,3280
40.2,8921.0,90024.0,38989.0,ZCTA5 03281,3281
51.1,822.0,63295.0,35682.0,ZCTA5 03282,3282
51.4,767.0,76364.0,32540.0,ZCTA5 03284,3284
48.0,2024.0,63702.0,29719.0,ZCTA5 03285,3285
51.9,1389.0,66250.0,41383.0,ZCTA5 03287,3287
43.9,4911.0,104063.0,43629.0,ZCTA5 03290,3290
72.0,21.0,-666666666.0,22295.0,ZCTA5 03291,3291
24.7,290.0,36894.0,18998.0,ZCTA5 03293,3293
40.1,32402.0,60420.0,32084.0,ZCTA5 03301,3301
40.5,16144.0,65879.0,32009.0,ZCTA5 03303,3303
45.4,7718.0,109947.0,44690.0,ZCTA5 03304,3304
48.8,5403.0,67072.0,32207.0,ZCTA5 03307,3307
36.5,25537.0,55902.0,30803.0,ZCTA5 03431,3431
43.6,2673.0,62614.0,27732.0,ZCTA5 03440,3440
49.8,195.0,36154.0,19751.0,ZCTA5 03441,3441
38.8,1411.0,59881.0,30072.0,ZCTA5 03442,3442
35.0,730.0,81781.0,30428.0,ZCTA5 03443,3443
50.3,1479.0,71250.0,36458.0,ZCTA5 03444,3444
46.5,733.0,60833.0,32193.0,ZCTA5 03445,3445
43.2,5892.0,59611.0,33542.0,ZCTA5 03446,3446
50.2,2307.0,51767.0,35500.0,ZCTA5 03447,3447
49.1,714.0,62813.0,28812.0,ZCTA5 03448,3448
51.6,1861.0,73409.0,46257.0,ZCTA5 03449,3449
57.7,913.0,67266.0,45964.0,ZCTA5 03450,3450
45.5,3978.0,57670.0,28448.0,ZCTA5 03451,3451
47.2,5314.0,59698.0,30064.0,ZCTA5 03452,3452
46.4,2149.0,56689.0,33379.0,ZCTA5 03455,3455
49.5,708.0,60833.0,29234.0,ZCTA5 03456,3456
47.1,675.0,67159.0,38540.0,ZCTA5 03457,3457
52.1,6790.0,77688.0,50787.0,ZCTA5 03458,3458
32.2,6005.0,68250.0,27363.0,ZCTA5 03461,3461
46.1,1498.0,64167.0,50675.0,ZCTA5 03462,3462
47.6,1093.0,85096.0,35169.0,ZCTA5 03464,3464
41.9,2182.0,60200.0,33735.0,ZCTA5 03465,3465
56.1,1361.0,75296.0,45472.0,ZCTA5 03466,3466
52.3,1779.0,90438.0,38504.0,ZCTA5 03467,3467
41.7,5203.0,54821.0,24631.0,ZCTA5 03470,3470
43.7,5916.0,39504.0,27278.0,ZCTA5 03561,3561
